semiengineering_url;startup_name;startup_country;startup_country_eu_grouped;crunchbase_startup_url;part_of_SNV_analysis;funding_round_id;crunchbase_funding_round_url;no_investors_per_funding_round;funding_amount_info;crunchbase_funding_round_announced_date;crunchbase_funding_stage;crunchbase_funding_type;crunchbase_investor_url;investor_name;crunchbase_investor_type;investor_country;investor_country_eu_grouped;money_raised_original_currency;money_raised_original_currency_minimum_estimate;money_raised_original_currency_maximum_estimate;investment_max_original_currency;investment_min_original_currency;investment_max_USD;investment_min_USD;date_for_currency_conversion
https://semiengineering.com/startup-funding-march-2021/;Betteries;Germany;EU;https://www.crunchbase.com/organization/betteries;no;Betterieshttps://semiengineering.com/startup-funding-march-2021/;https://www.crunchbase.com/funding_round/betteries-seed--69ab468a;4;disclosed;29.03.2021;Seed;Seed;;ISAR AG;;Germany;EU;€2.1M;€2.1M;€2.1M;2100000;2100000;2471385;2471385;29.03.2021
https://semiengineering.com/startup-funding-march-2021/;Betteries;Germany;EU;https://www.crunchbase.com/organization/betteries;no;Betterieshttps://semiengineering.com/startup-funding-march-2021/;https://www.crunchbase.com/funding_round/betteries-seed--69ab468a;4;disclosed;29.03.2021;Seed;Seed;https://www.crunchbase.com/organization/factor-e-ventures-2;Factor[e] Ventures;Venture Capital;United States;United States;€2.1M;€2.1M;€2.1M;2100000;2100000;2471385;2471385;29.03.2021
https://semiengineering.com/startup-funding-december-2021/;BroadBit Batteries;Finland;EU;https://www.crunchbase.com/organization/broadbit-batteries;no;BroadBit Batterieshttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/broadbit-batteries-grant--36f2352f;1;disclosed;20.12.2021;;Grant;https://www.crunchbase.com/organization/easme;EASME - EU Executive Agency for SMEs;Government Office;Belgium;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2819225;2819225;20.12.2021
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/carsten-thoma;Carsten Thoma;Individual/Angel;Switzerland;Switzerland;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/organization/la-famiglia;La Famiglia;Venture Capital;Germany;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/organization/cherry-ventures;Cherry Ventures;Venture Capital;Germany;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/norman-weiss;Norman Weiss;Individual/Angel;Germany;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/michael-wax;Michael Wax;Individual/Angel;Germany;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/jan-stumpf;Jan Stumpf;Individual/Angel;Germany;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/hanno-renner;Hanno Renner;Individual/Angel;Germany;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/hamed-el-abd;Hamed El-Abd;Individual/Angel;Italy;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/jack-fuchs;Jack Fuchs;Investment Partner, Individual/Angel;United States;United States;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/daniel-dines;Daniel Dines;Individual/Angel;United States;United States;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-april-2020/;Luminovo;Germany;EU;https://www.crunchbase.com/organization/luminovo;no;Luminovohttps://semiengineering.com/startup-funding-april-2020/;https://www.crunchbase.com/funding_round/luminovo-pre-seed--c2865e4d;11;disclosed;08.04.2020;Seed;Pre-Seed;https://www.crunchbase.com/person/charlie-songhurst;Charlie Songhurst;Individual/Angel;United States;United States;€2.5M;€2.5M;€2.5M;2500000;2500000;2714750;2714750;08.04.2020
https://semiengineering.com/startup-funding-december-2021/;Multiverse Computing;Spain;EU;https://www.crunchbase.com/organization/multiverse-computing;no;Multiverse Computinghttps://semiengineering.com/startup-funding-december-2021/;https://www.crunchbase.com/funding_round/multiverse-computing-grant--32a46b47;2;disclosed;20.12.2021;;Grant;https://www.crunchbase.com/organization/european-innovation-council;European Innovation Council;Incubator;Belgium;EU;€2.5M;€2.5M;€2.5M;2500000;2500000;2819225;2819225;20.12.2021
https://semiengineering.com/startup-funding-may-2021/;Lightyear;Netherlands;EU;https://www.crunchbase.com/organization/lightyear;no;Lightyearhttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/lightyear-corporate-round--963365f9;1;disclosed;18.05.2021;;Corporate Round;https://www.crunchbase.com/organization/shv-holdings;SHV Holdings;;Netherlands;EU;€20M;€20M;€20M;20000000;20000000;24443000;24443000;18.05.2021
https://semiengineering.com/startup-funding-april-2022/;Verkor;France;EU;https://www.crunchbase.com/organization/verkor;no;Verkorhttps://semiengineering.com/startup-funding-april-2022/;https://www.crunchbase.com/funding_round/verkor-series-unknown--629258a6;1;disclosed;30.03.2022;;Venture - Series Unknown;https://www.crunchbase.com/organization/plastic-omnium-e9be;Plastic Omnium;;France;EU;€20M;€20M;€20M;20000000;20000000;22322200;22322200;30.03.2022
https://semiengineering.com/startup-funding-may-2021/;TWAICE;Germany;EU;https://www.crunchbase.com/organization/twaice;no;TWAICEhttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/twaice-series-b--954f5d50;5;disclosed;19.05.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/speedinvest;Speedinvest;Venture Capital;Austria;EU;€21.3M;€21.3M;€21.3M;21300000;21300000;25922100;25922100;19.05.2021
https://semiengineering.com/startup-funding-may-2021/;TWAICE;Germany;EU;https://www.crunchbase.com/organization/twaice;no;TWAICEhttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/twaice-series-b--954f5d50;5;disclosed;19.05.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/cherry-ventures;Cherry Ventures;Venture Capital;Germany;EU;€21.3M;€21.3M;€21.3M;21300000;21300000;25922100;25922100;19.05.2021
https://semiengineering.com/startup-funding-may-2021/;TWAICE;Germany;EU;https://www.crunchbase.com/organization/twaice;no;TWAICEhttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/twaice-series-b--954f5d50;5;disclosed;19.05.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/uvc-partners;UVC Partners;Venture Capital;Germany;EU;€21.3M;€21.3M;€21.3M;21300000;21300000;25922100;25922100;19.05.2021
https://semiengineering.com/startup-funding-may-2021/;TWAICE;Germany;EU;https://www.crunchbase.com/organization/twaice;no;TWAICEhttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/twaice-series-b--954f5d50;5;disclosed;19.05.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/creandum;Creandum;Venture Capital;Sweden;EU;€21.3M;€21.3M;€21.3M;21300000;21300000;25922100;25922100;19.05.2021
https://semiengineering.com/startup-funding-may-2021/;TWAICE;Germany;EU;https://www.crunchbase.com/organization/twaice;no;TWAICEhttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/twaice-series-b--954f5d50;5;disclosed;19.05.2021;Early Stage Venture;Series B;https://www.crunchbase.com/organization/invenergy-future-fund;Energize Ventures;Venture Capital;United States;United States;€21.3M;€21.3M;€21.3M;21300000;21300000;25922100;25922100;19.05.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/somerset-indus-capital-partners;Somerset Indus Capital Partners;Private Equity Firm;Mauritius;Mauritius;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/ing-sustainable-investments;ING Sustainable Investments;;Belgium;EU;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/yard-energy-group;Yard Energy Group;;Netherlands;EU;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/invest-nl;Invest-NL;Private Equity Firm;Netherlands;EU;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/brabantse-ontwikkelings-maatschappij-bom;BOM;Government Office, Venture Capital;Netherlands;EU;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/doen-foundation;DOEN Participations;Venture Capital;Netherlands;EU;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/netherlands-enterprise-agency;Netherlands Enterprise Agency;Government Office;Netherlands;EU;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-september-2021/;LeydenJar Technologies;Netherlands;EU;https://www.crunchbase.com/organization/leydenjar-technologies;no;LeydenJar Technologieshttps://semiengineering.com/startup-funding-september-2021/;https://www.crunchbase.com/funding_round/leydenjar-technologies-series-unknown--09b7efb4;8;disclosed;31.08.2021;;Venture - Series Unknown;https://www.crunchbase.com/organization/catalus-capital;Catalus Capital;Private Equity Firm;United States;United States;€22M;€22M;€22M;22000000;22000000;25979800;25979800;31.08.2021
https://semiengineering.com/startup-funding-february-2022/;Volta Trucks;Sweden;EU;https://www.crunchbase.com/organization/volta-trucks;no;Volta Truckshttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/volta-trucks-series-c--50fdc5ba;4;disclosed;18.02.2022;Late Stage Venture;Series C;https://www.crunchbase.com/organization/agility-3;Agility;;Singapore;Singapore;€230M;€230M;€230M;230000000;230000000;260277200;260277200;18.02.2022
https://semiengineering.com/startup-funding-february-2022/;Volta Trucks;Sweden;EU;https://www.crunchbase.com/organization/volta-trucks;no;Volta Truckshttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/volta-trucks-series-c--50fdc5ba;4;disclosed;18.02.2022;Late Stage Venture;Series C;https://www.crunchbase.com/organization/byggm%C3%A4stare-a-j-ahlstr%C3%B6m;Byggmästare A J Ahlström;Family Investment Office;Sweden;EU;€230M;€230M;€230M;230000000;230000000;260277200;260277200;18.02.2022
https://semiengineering.com/startup-funding-february-2022/;Volta Trucks;Sweden;EU;https://www.crunchbase.com/organization/volta-trucks;no;Volta Truckshttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/volta-trucks-series-c--50fdc5ba;4;disclosed;18.02.2022;Late Stage Venture;Series C;https://www.crunchbase.com/organization/waypoint-capital;Waypoint Capital;Venture Capital;Switzerland;Switzerland;€230M;€230M;€230M;230000000;230000000;260277200;260277200;18.02.2022
